intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1775000,0.004177306049445183,1.0,0.007311657872081001,0.009284469537846795,39.03549295774648,36.0,21.496134784478944,,"GCF_000016125.1 Methanococcus maripaludis C5 strain=C5, ASM1612v1",4fcde47fa8b1e68ce4173be350ee2711,1.0,1775000,52,240988000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,242763000,31,dna,1000,242763,true,0.8532912375012158,1.0,0.9266456187506079,1.0,69288,6035119,7462785
1747000,0.004111410517397597,0.9959954233409611,0.007224426112503527,0.02202636147229218,94.41585295807008,93.0,18.17027956374567,,"GCF_000011105.1 Pyrococcus horikoshii OT3 strain=OT3, ASM1110v1",8acbe1802aebe9f0c23cc5428ac003ee,0.9994279176201373,1741000,53,239247000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,240988000,31,dna,1000,240988,true,0.8529609334195253,0.9998705691366618,0.9264157512780935,0.9998705691366618,164378,6199497,7462785
1680000,0.003953731922855159,0.9994047619047619,0.00701785184349229,0.010058443329132489,44.70756402620607,44.0,15.84809918346445,,"GCF_000091665.1 Methanocaldococcus jannaschii DSM 2661 strain=DSM 2661, ASM9166v1",ca6869d4abc24811464383043b077800,1.0,1679000,54,237568000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,239247000,31,dna,1000,239247,true,0.8521630830126881,0.9999807932386534,0.9260719381256708,0.9999807932386534,75064,6274561,7462785
1837000,0.004323217584693409,0.9101796407185628,0.007037984913793103,0.042948443510030104,191.69557416267943,188.0,48.99862100911354,,"GCF_000019625.1 Thermotoga sp. RQ2 strain=RQ2, ASM1962v1",411679f88e1e2e6c7c70fbdc45cb3116,1.0,1672000,55,235896000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,237568000,31,dna,1000,237568,true,0.8522418355739164,0.9969686910914349,0.9246052633326757,0.9969686910914349,320515,6595076,7462785
1632000,0.0038407681536307262,0.9975535168195718,0.006914063824736324,0.009205276582401879,42.11955855303495,42.0,13.061841450334304,,"GCF_000007185.1 Methanopyrus kandleri AV19 strain=AV19, ASM718v1",78e186071f95b5f58b294343ce2d7ff8,0.998165137614679,1631000,56,234265000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,235896000,31,dna,1000,235896,true,0.8517536045416221,0.9999209876148578,0.92583729607824,0.9999209876148578,68697,6663773,7462785
1589000,0.003739571443700505,0.9874134675896791,0.006697543380359849,0.008685363440056226,41.311026131293815,40.0,13.848635885910484,,"GCA_003510745.1 Sulfurihydrogenibium sp., ASM351074v1",4aac4c04a1722458f2a4c4f8a11481f9,1.0,1569000,57,232696000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,234265000,31,dna,1000,234265,true,0.8508798578010247,0.9995914894694907,0.9252356736352577,0.9995914894694907,64817,6728590,7462785
1564000,0.003680736147229446,0.9993606138107417,0.006716918210884587,0.01362721825699119,65.06525911708253,63.0,15.879652628669238,,"GCA_003543175.1 Hydrogenobaculum sp., ASM354317v1",da359c7d4839e1bd472c065804809a68,1.0,1563000,58,231133000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,232696000,31,dna,1000,232696,true,0.8509591484088982,0.9999793682552961,0.9254692583320971,0.9999793682552961,101697,6830287,7462785
1635000,0.0038478283892072534,0.9253822629969419,0.006546014632268001,0.006032466431767765,29.754791804362196,29.0,8.18482902364759,,"GCF_000011585.1 Methanococcus maripaludis S2 strain=S2, ASM1158v1",d45be194ffb4596d4fa8845dd89d8d8d,1.0,1513000,59,229620000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,231133000,31,dna,1000,231133,true,0.8502519649117336,0.9975015659867335,0.9238767654492335,0.9975015659867335,45019,6875306,7462785
1477000,0.003475989315510161,0.9993234100135318,0.0064323665185959415,0.010475445828869518,52.92890995260664,49.0,30.031956975415458,,"GCF_000025665.1 Aciduliprofundum boonei T469 strain=T469, ASM2566v1",c11126d0591db94cd3d1c8568499375f,0.9993234100135318,1477000,60,228143000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,229620000,31,dna,1000,229620,true,0.849771738458294,0.9999781673681171,0.9248749529132055,0.9999781673681171,78176,6953482,7462785
1284000,0.003021780826753586,1.0,0.005628049074483986,0.002866222194529254,16.6588785046729,16.0,5.831124778953981,,"GCF_000017945.1 Ignicoccus hospitalis KIN4/I strain=KIN4/I, ASM1794v1",ed88074adf58a9cfce3a6e63ad414853,1.0,1284000,61,226859000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,228143000,31,dna,1000,228143,true,0.8461179319021854,1.0,0.9230589659510927,1.0,21390,6974872,7462785
1530000,0.0036007201440288058,0.7369791666666666,0.004989883584076453,0.0023054395912517913,15.198763250883392,13.0,15.31270859145589,,"GCF_000173615.1 Sulfurihydrogenibium yellowstonense SS-5 strain=SS-5, ASM17361v1",ea1af81ce1042a3aaa59f860b8a39573,0.99609375,1132000,62,225727000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,226859000,31,dna,1000,226859,true,0.842839444215288,0.9902032824467231,0.9165213633310055,0.9902032824467231,17205,6992077,7462785
1776000,0.004179659461304026,0.41305571187394485,0.0032517155679205414,0.005705242747848156,58.00681198910082,58.0,13.111914311840774,,"GCF_000016785.1 Thermotoga petrophila RKU-1 strain=RKU-1, ASM1678v1",745322649f94665adf60b2ee985746ca,0.9994372537985369,734000,63,224993000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,225727000,31,dna,1000,225727,true,0.8312766203363807,0.971881200974498,0.9015789106554394,0.971881200974498,42577,7034654,7462785
517000,0.0012167139310214985,0.2445290199809705,0.002284515518260568,0.00012917429619103323,1.8754863813229572,1.0,1.311451455096692,,"GCF_016648735.1 Streptococcus parasanguinis strain=12.1, ASM1664873v1",f870793cbe085f6f001ea3d4dd8aedec,0.24595623215984777,514000,64,224479000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,224993000,31,dna,1000,224993,true,0.8218637209819771,0.9555836773651298,0.8887236991735534,0.9555836773651298,964,7035618,7462785
431000,0.0010143205111610557,1.0,0.0019200014255231002,0.012890361976125534,223.1972157772622,200.0,149.08449337185212,,"GCA_000008085.1 Nanoarchaeum equitans Kin4-M, ASM808v1",d9e98fc66928684bf96f0aaeb4adcb6e,1.0,431000,65,224048000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,224479000,31,dna,1000,224479,true,0.8172681348265778,1.0,0.9086340674132889,1.0,96198,7131816,7462785
4473000,0.010526811244601862,0.06491092176607281,0.0018701349710776262,0.0008354789800322533,14.880668257756563,13.0,8.202978883344242,,"GCA_011765705.1 Salinispora arenicola strain=BRA 172, ASM1176570v1",8e4e26b33e130b40fd96a9f2692d164b,0.6929512006196746,419000,66,223629000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,224048000,31,dna,1000,224048,true,0.8165746654918804,0.9155618124393422,0.8660682389656114,0.9155618124393422,6235,7138051,7462785
2832000,0.006664862384241554,0.1029082774049217,0.0016455826391031574,0.0005905302109065182,11.97554347826087,3.0,19.637944352713802,,"GCF_000015485.1 Desulfovibrio vulgaris DP4 strain=DP4, ASM1548v1",4f6060905463539fc92cb5ee67552db5,0.7919463087248322,368000,67,223261000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,223629000,31,dna,1000,223629,true,0.8132121546632385,0.9292735122955688,0.8712428334794036,0.9292735122955688,4407,7142458,7462785
207000,0.00048715625478036785,0.04316239316239316,0.000904770649598452,0.000035241535164151184,1.301980198019802,1.0,0.6470772365822579,,"GCF_002799245.1 Stenotrophomonas maltophilia strain=EA1, ASM279924v1",03c6e78f14ab8af588f748653db2d6fb,0.04423076923076923,202000,68,223059000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,223261000,31,dna,1000,223261,true,0.7976710358272419,0.9035894376926396,0.8506302367599408,0.9035894376926396,263,7142721,7462785
192000,0.00045185507689773246,0.05620953502060035,0.0008562756938747147,0.000032159575815195,1.256544502617801,1.0,0.6242453847450838,,"GCF_000019485.1 Synechococcus sp. PCC 7002 strain=PCC 7002, ASM1948v1",0f0d961ba85aa942ce94cced7da03771,0.05650382577987051,191000,69,222868000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,223059000,31,dna,1000,223059,true,0.7962547794041676,0.9113208154378791,0.8537877974210233,0.9113208154378791,240,7142961,7462785
494000,0.0011625854582681242,0.08570119156736938,0.0008390616867383384,0.00004462141144358306,1.7807486631016043,1.0,1.0895976178917268,,"GCF_015556095.1 Streptococcus parasanguinis strain=1001095IJ_161003_H11, ASM1555609v1",ac4365fef7173b49d2cdea0bfdd24bda,0.22639780018331807,187000,70,222681000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,222868000,31,dna,1000,222868,true,0.7957333219565825,0.9238048145308275,0.859769068243705,0.9238048145308275,333,7143294,7462785
4477000,0.01053622489203723,0.02723330442324371,0.0007050444357623686,0.0003229357404775831,15.35031847133758,14.0,8.86190317731207,,"GCF_000375005.1 Salinispora arenicola CNS051 strain=CNS051, ASM37500v1",0376e0e4e8f660a71512eec2bcbbc793,0.776582827406765,157000,71,222524000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,222681000,31,dna,1000,222681,true,0.7912788618435506,0.8902651353607162,0.8407719986021334,0.8902651353607162,2410,7145704,7462785
769000,0.0018097737194497723,0.04305043050430504,0.0006291456202477036,0.00047167377862285996,25.142857142857142,24.5,9.49930180033657,,"GCF_900115135.1 Proteiniclasticum ruminis strain=ML2, IMG-taxon 2642422541 annotated assembly",08a7e8122383feb4f03413e87457084a,0.23646986469864698,140000,72,222384000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,222524000,31,dna,1000,222524,true,0.7883769332152959,0.9035137329950527,0.8459453331051743,0.9035137329950527,3520,7149224,7462785
119000,0.00028005601120224046,0.02667893284268629,0.0005216202604503921,0.000022779699535763124,1.4655172413793103,1.0,0.9231788641536244,,"GCA_001596115.1 Shigella sp. PAMC 28760 strain=PAMC 28760, ASM159611v1",6ae9b9827727475a424a2b460ef2bee1,0.027368905243790247,116000,73,222268000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,222384000,31,dna,1000,222384,true,0.7836248651611514,0.8896746997754089,0.8366497824682801,0.8896746997754089,170,7149394,7462785
460000,0.0010825694550674842,0.05187319884726225,0.00048589990461964837,0.0000267996465126625,1.8518518518518519,2.0,1.016664980097097,,"GCF_015559215.1 Streptococcus parasanguinis strain=D43t1_170807_F3, ASM1555921v1",b17ad0093b4a7c3d1133b04e315960a3,0.22094140249759847,108000,74,222160000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,222268000,31,dna,1000,222268,true,0.7818337488018223,0.908963720097128,0.8453987344494751,0.908963720097128,200,7149594,7462785
116000,0.0002729957756257134,0.03398640543782487,0.000382607129996399,0.000015275798512217623,1.3411764705882352,1.0,0.564705882352941,,"GCF_020562075.1 Streptococcus salivarius strain=DFI.1.40, ASM2056207v1",448dc56d51857321fb910cde8bf212c0,0.04638144742103159,85000,75,222075000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,222160000,31,dna,1000,222160,true,0.7758293903075688,0.8966495801894799,0.8362394852485244,0.8966495801894799,114,7149708,7462785
82000,0.00019297977242507325,0.03253968253968254,0.0003692446245637735,0.000014873803814527687,1.353658536585366,1.0,0.5920602972652856,,"GCF_000144045.1 Cutibacterium acnes HL067PA1 strain=HL067PA1, ASM14404v1",09035b7cd317402c14fc924318845177,0.03253968253968254,82000,76,221993000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,222075000,31,dna,1000,222075,true,0.7749402159089849,0.8953922532404506,0.8351662345747177,0.8953922532404506,111,7149819,7462785
4389000,0.010329124648459104,0.014388489208633094,0.00035136243034690284,0.000158653907354962,15.179487179487179,14.0,8.389162101345768,,"GCF_023845025.1 Salinispora arenicola strain=RJA3005, ASM2384502v1",a8fe2c92297f627b1bd5fa319f0e9fe2,0.8096292197011622,78000,77,221915000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,221993000,31,dna,1000,221993,true,0.773700276986956,0.8721298182460694,0.8229150476165127,0.8721298182460694,1184,7151003,7462785
465000,0.0010943365143616958,0.03547066848567531,0.0003514859292972535,0.000018759752558863748,1.794871794871795,1.0,1.5136894505790193,,"GCF_015557775.1 Streptococcus parasanguinis strain=D55t1_190419_F12, ASM1555777v1",3ccfe58a75588cf84de5397eabe7187d,0.21145975443383355,78000,78,221837000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,221915000,31,dna,1000,221915,true,0.7737090479069827,0.8978868118358294,0.835797929871406,0.8978868118358294,140,7151143,7462785
64000,0.00015061835896591083,0.015151515151515152,0.00027497667206101775,0.000010853856837628313,1.3278688524590163,1.0,0.7834625013343292,,"GCF_000419565.1 Sphingomonas melonis FR1 strain=FR1, ASM41956v1",817fde92ee8bc4ba469d9aa9b75abe92,0.015896671634376552,61000,79,221776000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,221837000,31,dna,1000,221837,true,0.7676063802073164,0.8735847304990553,0.8205955553531858,0.8735847304990553,81,7151224,7462785
3710000,0.008731157996305144,0.0080042689434365,0.0002705432508477022,8.977881581741937e-6,1.1166666666666667,1.0,0.36930866343600555,,"GCF_000330745.1 Rhodopirellula baltica SWK14 strain=SWK14, ASM33074v1",df6e82fd69a0fcd8acd3de6a8e5f7012,0.4949306296691569,60000,80,221716000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,221776000,31,dna,1000,221776,true,0.7672040052292625,0.8557860744055599,0.8114950398174112,0.8557860744055599,67,7151291,7462785
59000,0.00013885129967169905,0.04604200323101777,0.00025708564109040396,0.00001353382148889456,1.7719298245614035,1.0,2.7784732893509725,,"GCA_002878035.1 Sulfurihydrogenibium sp., ASM287803v1",c4c5b7270c65ed94cfc29953a1bb31e1,0.04765751211631664,57000,81,221659000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,221716000,31,dna,1000,221716,true,0.7659423073424084,0.9054739122200296,0.835708109781219,0.9054739122200296,101,7151392,7462785
436000,0.0010260875704552676,0.02324521422060164,0.00023008314573285993,0.000011389849767881562,1.6666666666666667,1.0,0.9633818428657447,,"GCF_001070575.1 Streptococcus parasanguinis strain=139.rep1_SPAR, ASM107057v1",1159ba591399dac22482ac002429764d,0.19872379216043756,51000,82,221608000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,221659000,31,dna,1000,221659,true,0.7632054190619642,0.8857294446731907,0.8244674318675774,0.8857294446731907,85,7151477,7462785
3832000,0.00901827424308391,0.008930134827525827,0.00023013609616981336,0.00013024628205153974,19.058823529411764,18.0,11.28144714105017,,"GCF_000377605.1 Salinispora arenicola CNT859 strain=CNT859, ASM37760v1",a424ccc8878c09c3fb9106568e750436,0.6709858168446857,51000,83,221557000,outputs.paper/trim/SRR606249.trim.fq.gz,SRR606249,1b1b1d8e954aa9b36214fcaddf05c178,221608000,31,dna,1000,221608,true,0.7632110842735754,0.858813070934693,0.8110120776041342,0.858813070934693,972,7152449,7462785
